1990-1-A											
4	8	7	7	8	7	7	7	8			
3.75	7.33	6.75	6.33	7.17	6.33	6.5	6.17	6.67			
											
2006-2-F											
8	8	7	7	8	7	8	8	7			
7	6	7	7	7	6	6	7	7			
6	7	8	8	7	6	7	6	6			
7	6	8	7	7	6	7	6	6			
8	7	8	7	8	7	8	7	7			
7	6	7	7	7	6	5	7	6			
7.2	6.6	7.5	7.1	7.3	6.3	6.9	6.8	6.5			
											
2006-2-G											
6	9	7	5	8	6	8	8	8			
5	8	9	6	8	7	7	7	7			
6	8	9	6	8	7	8	7	8			
8	8	8	4	7	5	9	7	8			
5	7	9	5	9	7	7	6	8			
7	7	8	4	8	7	8	7	9			
6.1	7.8	8.4	5	8	6.6	7.8	7	8			
											
2006-2-H											
7	6	7	8	6	7	7	7	7			
8	8	8	7	5	7	7	7	8			
7	8	8	8	8	9	8	8	9			
6	7	8	7	7	8	7	7	6			
6	7	7	8	6	7	7	7	7			
7	7	8	6	8	7	8	7	7			
8	7	8	7	7	7	8	7	7			
7	7.17	7.75	7.33	6.75	7.33	7.42	7.08	7.25			
											
2006-3-A											
7	6	6	5	6	8	7	7	6	7	7	7
7	6	6	5	7	6	6	7	7	6	8	6
6	6	6	5	6	7	6	7	7	6	7	6
8	6	6	4	8	9	7	7	7	7	6	7
6	7	5	4	8	7	6	7	7	6	7	7
6	7	7	4	7	8	6	7	7	7	7	7
7	7	6	5	7	7	7	8	8	7	8	8
6.67	6.42	6	4.58	7	7.42	6.42	7.08	7	6.58	7.17	6.83
											
2006-3-B											
7	8	8	8	7	8	6	8	9			
8	8	9	9	8	8	5	7	7			
7	7	7	7	7	7	5	7	8			
7	6	7	8	8	8	6	8	8			
7	8	9	8	8	8	6	7	8			
7	8	8	9	7	8	6	7	8			
8	6	7	8	7	9	6	7	8			
7.25	7.33	7.83	8.17	7.42	8	5.75	7.25	8			
											
2006-3-C											
7	8	8	9	8	8	7	8	8			
6	7	8	8	8	6	8	7	7			
6	7	8	8	8	8	8	9	7			
5	6	7	7	8	8	5	8	8			
6	6	8	8	7	8	7	8	8			
5	7	7	7	7	7	6	6	7			
5.8	6.8	7.7	7.8	7.7	7.6	6.9	7.7	7.5			
											
2006-3-D											
5	6	7	5	8	7	9	9	8			
6	6	8	5	6	7	8	9	8			
6	5	8	7	7	8	8	8	7			
5	6	8	7	8	9	9	8	8			
8	7	8	7	8	9	9	8	7			
7	6	8	6	8	6	8	7	7			
7	7	8	6	7	8	7	7	7			
6.25	6.17	7.92	6.17	7.5	7.75	8.33	8	7.42			
											
2006-3-E											
7	6	6	8	6	8	5	6	8			
6	7	6	8	5	9	4	6	8			
6	8	7	6	5	8	4	7	7			
5	6	6	8	4	8	4	6	7			
7	8	6	7	6	8	5	6	8			
6	8	8	6	7	8	5	7	7			
6	8	6	7	5	9	4	6	8			
6.17	7.33	6.33	7.17	5.42	8.25	4.42	6.25	7.58			
											
2006-3-F											
4	7	8	6	7	8	5	6	8			
6	7	7	7	8	8	7	7	7			
5	8	7	8	8	7	7	7	8			
6	8	9	8	8	8	9	7	9			
5	8	8	8	8	7	8	7	7			
5	7	8	9	7	6	9	7	7			
4	7	8	9	8	6	9	9	9			
5	7.42	7.83	7.92	7.75	7.17	7.83	7.08	7.83			
											
2006-3-G											
8	7	8	6	8	9	8	7	8			
6	6	7	4	8	8	6	6	6			
6	6	7	5	7	9	9	7	6			
7	7	8	5	7	8	8	8	7			
8	6	9	6	7	7	8	7	7			
6	7	6	7	8	8	8	4	6			
8	7	9	7	8	9	8	8	7			
7	6.58	7.75	5.75	7.58	8.33	7.92	6.83	6.67			
											
2006-3-H											
7	6	7	8	7	6	7	7	8			
6	8	6	9	6	6	6	7	8			
8	6	7	7	6	6	5	4	8			
7	6	5	8	5	5	5	5	9			
6	9	5	7	6	7	5	7	8			
6	7	7	8	7	7	5	6	8			
8	7	7	8	6	7	4	7	7			
6.83	6.92	6.33	7.83	6.17	6.33	5.25	6.25	8			
											
2006-4-A											
5	7	7	6	7	6	9	7	6	7	7	7
5	8	8	7	8	7	7	8	8	9	6	7
6	8	8	7	8	7	7	5	8	9	7	8
5	6	7	7	8	9	4	7	4	8	7	8
6	7	8	7	8	8	8	8	7	8	7	9
7	8	8	8	8	8	9	7	7	8	7	6
6	7	6	7	8	7	6	7	7	7	7	8
5.67	7.33	7.5	7	7.92	7.42	7.25	7.08	6.83	8	6.92	7.58
											
2006-4-B											
6	6	9	6	8	7	5	8	6			
7	6	8	5	7	8	6	8	6			
8	6	8	6	8	9	8	8	7			
8	6	8	4	8	9	7	9	7			
8	6	8	5	8	9	7	8	6			
8	6	9	4	8	8	6	9	5			
9	6	9	5	8	9	8	9	6			
7.75	6	8.42	5	7.92	8.5	6.75	8.42	6.17			
											
2006-4-C											
8	5	6	7	9	8	6	7	7			
7	6	6	8	7	8	6	8	6			
9	6	7	7	8	8	7	8	7			
8	6	7	7	7	7	7	7	7			
8	5	7	7	7	8	8	7	7			
8	5	7	7	9	7	8	8	7			
8	6	6	6	7	8	6	8	6			
8	5.58	6.58	7	7.67	7.75	6.83	7.58	6.75			
											
2006-4-D											
6	7	7	8	7	7	6	7	8			
6	6	6	7	6	6	5	7	8			
8	8	8	9	8	7	6	9	9			
6	7	7	9	6	8	6	7	9			
7	8	8	8	7	8	7	8	9			
8	8	6	9	7	8	5	8	8			
7	7	8	8	6	7	6	6	8			
6.83	7.33	7.17	8.33	6.67	7.33	5.83	7.42	8.42			
											
2006-4-E											
8	8	9	9	8	8	7	9	8			
8	8	9	7	8	8	6	9	8			
7	7	8	9	7	6	6	8	8			
5	7	7	8	8	8	7	7	8			
7	8	8	7	6	6	7	5	7			
5	6	7	5	6	7	6	5	7			
6	7	8	8	9	7	6	7	6			
6.58	7.33	8	7.67	7.42	7.17	6.42	7.17	7.5			
											
2006-4-F											
8	7	8	6	7	8	8	9	7			
7	6	8	6	7	8	8	8	7			
7	6	7	5	7	8	9	9	9			
8	6	7	6	7	8	9	8	7			
8	6	7	7	7	9	8	7	6			
8	7	8	6	7	8	9	7	6			
9	6	8	8	7	9	8	8	8			
7.83	6.25	7.58	6.25	7	8.25	8.42	8	7.08			
											
2006-4-G											
5	6	8	7	8	7	8	8	7			
6	5	7	7	7	6	6	7	6			
6	7	9	7	7	8	8	8	8			
7	7	8	7	8	8	8	8	8			
7	6	9	7	7	7	7	8	8			
6	6	9	5	8	6	8	8	9			
6.2	6.2	8.4	6.8	7.5	7	7.6	7.9	7.7			
											
2006-4-H											
3	7	7	8	8	7	8	7	8			
4	6	6	7	6	7	6	7	7			
3	5	7	7	8	6	5	6	7			
5	7	7	6	7	8	6	7	7			
4	7	8	8	8	6	7	6	7			
3	7	7	5	7	7	4	7	8			
5	7	7	8	8	8	6	7	6			
3.83	6.67	7	7.08	7.5	7	6	6.75	7.17			
											
2006-5-A											
5	7	8	8	6	7	7	7	7	7	7	8
4	7	8	9	8	7	7	7	8	6	7	8
5	8	9	8	9	6	7	7	7	7	6	9
6	9	9	9	8	7	7	7	8	7	7	9
4	8	8	8	9	7	7	7	6	7	6	8
5	6	6	8	8	6	9	5	5	6	6	6
7	8	9	8	8	6	7	7	7	9	7	8
5.08	7.58	8.25	8.25	8.08	6.58	7.17	6.83	6.92	6.92	6.58	8.08
											
2006-5-B											
6	7	8	5	7	8	6	7	8			
7	7	8	6	8	9	8	8	8			
6	7	8	6	7	8	7	7	8			
6	7	8	6	7	7	7	7	8			
6	7	8	6	8	8	8	7	8			
8	7	8	7	6	8	9	8	9			
6.4	7	8	6	7.2	8	7.5	7.3	8.1			
											
2006-5-C											
5	7	8	8	6	7	7	6	8			
6	7	9	7	8	8	9	7	7			
6	8	8	6	8	8	7	7	7			
6	8	7	7	8	7	8	6	7			
6	7	6	7	7	7	8	7	7			
6	9	6	8	8	9	8	8	9			
6	8	7	8	8	8	8	8	9			
5.92	7.67	7.25	7.33	7.67	7.67	7.83	7	7.67			
											
2006-5-D											
6	8	6	8	7	6	6	6	9			
5	8	8	9	8	8	6	8	9			
6	8	7	9	8	7	5	8	7			
7	8	7	7	8	6	5	7	8			
6	7	5	7	7	6	5	7	8			
6	7	7	9	8	6	7	7	7			
6	7.7	6.7	8.2	7.7	6.4	5.6	7.2	8			
											
2006-5-E											
6	8	8	9	8	7	8	7	8			
8	8	9	6	8	7	9	8	8			
6	7	8	8	7	7	8	7	7			
6	7	8	7	8	7	7	7	8			
6	8	7	7	8	7	7	8	8			
9	9	9	7	8	7	7	8	7			
6.7	7.8	8.2	7.3	7.9	7	7.6	7.5	7.7			
											
2006-5-F											
6	7	8	5	8	7	6	5	6			
5	7	7	5	7	7	4	7	7			
4	7	8	6	9	7	5	6	7			
5	7	7	6	7	7	6	7	8			
6	7	8	6	8	7	7	7	8			
6	7	7	7	8	6	6	5	7			
5.4	7	7.5	5.8	7.8	6.9	5.7	6.2	7.2			
											
2006-5-G											
6	7	7	5	7	7	6	6	7			
7	7	8	6	7	8	6	7	7			
7	8	7	6	7	8	7	7	7			
7	7	8	6	7	9	8	8	7			
7	8	9	5	8	9	9	8	8			
7	7	9	4	8	9	9	6	6			
7	8	8	5	7	8	8	7	8			
6.92	7.42	8	5.33	7.25	8.33	7.58	7	7.17			
											
2006-5-H											
5	5	6	7	7	7	6	6	8			
6	7	7	8	7	7	7	6	8			
4	7	8	9	7	8	5	5	7			
6	7	8	7	6	8	6	7	7			
7	7	8	5	7	8	5	6	6			
6	7	8	8	8	7	6	6	7			
5.7	6.8	7.6	7.4	7	7.5	5.8	6	7.2			
											
2006-F-A											
9	8	9	8	8	9	9	8	8			
9	9	8	9	8	8	8	8	8			
8	9	8	8	9	8	8	9	9			
8	10	8	9	8	8	8	8	9			
9	8	8	7	7	8	8	8	9			
9	9	9	7	8	8	8	9	8			
8	8	9	9	8	9	10	7	7			
8	9	8	9	8	8	10	8	7			
8	8	8	7	8	9	10	8	8			
8	8	9	8	8	9	10	9	9			
8.39	8.56	8.39	8.11	8	8.39	8.89	8.22	8.22			
											
2007-5-C											
6	5	7	6	6	6	6	6	7			
7	6	9	8	7	8	7	6	7			
6	6	9	9	10	7	8	7	8			
6	6	7	7	6	7	8	6	8			
5	7	6	7	6	6	6	7	6			
6	7	8	7	8	7	8	7	8			
5	7	8	7	8	6	8	7	7			
7	7	8	7	7	8	6	7	9			
6	6.43	7.79	7.21	7.14	6.86	7.14	6.64	7.5			
											
2007-F-A											
8	8	7	9	9	10	10	8	8			
9	8	9	8	8	9	8	8	9			
8	8	9	7	9	9	8	8	9			
8	9	8	8	8	9	8	8	9			
9	9	9	9	9	8	9	9	7			
8	8	9	9	8	9	8	8	9			
8	9	8	9	8	9	7	8	9			
8	8	9	8	9	10	8	8	8			
9	8	8	8	9	9	8	8	8			
10	9	8	7	8	9	7	7	6			
8.44	8.39	8.44	8.22	8.5	9.11	8.06	8	8.28			
											
2008-1-G											
6	7	7	7	8	8	8	7	8			
5	7	8	7	5	8	7	6	7			
7	7	8	7	7	8	9	6	7			
5	6	7	7	7	8	8	6	8			
6	7	8	6	8	8	9	7	8			
6	8	9	8	7	8	7	7	7			
5.8	7	7.8	7	7.1	8	8	6.5	7.5			
											
2008-2-D											
8	6	9	6	8	8	7	7	7			
8	5	9	6	7	8	8	8	6			
7	6	9	6	7	8	9	8	7			
7	7	8	5	8	8	8	8	7			
7	7	9	6	8	8	8	9	7			
7	6	8	7	8	9	9	9	8			
7.3	6.2	8.7	6	7.7	8.1	8.2	8.2	7			
											
2008-2-E											
7	9	6	8	7	5	7	7	8			
8	6	7	6	8	5	8	7	7			
7	8	8	7	7	6	8	7	7			
5	8	6	7	7	6	5	6	8			
6	8	6	9	6	6	6	7	8			
7	8	7	8	7	6	7	7	9			
6.7	7.9	6.6	7.5	7	5.7	6.9	6.9	7.8			
											
2008-3-B											
8	7	8	6	8	8	6	7	7			
9	7	7	7	7	8	7	8	6			
8	8	7	7	6	8	7	10	8			
7	6	7	5	7	8	7	8	7			
7	6	7	7	7	8	6	7	7			
9	7	8	6	7	8	6	9	7			
8	6.8	7.3	6.4	7	8	6.5	8.1	7			
											
2008-F-A											
9	9	9	7	8	9	8	8	9			
8	8	9	8	8	9	9	9	9			
9	9	8	8	8	9	8	9	8			
8	9	9	7	9	9	9	8	9			
8	9	9	8	9	9	10	8	8			
9	8	9	8	8	8	9	9	10			
8	9	8	8	8	9	8	8	9			
8	9	9	7	9	9	8	8	7			
9	8	9	8	7	8	8	8	9			
9	8	9	8	8	9	8	8	9			
8	9	7	7	8	9	7	9	9			
8.45	8.65	8.7	7.65	8.2	8.85	8.35	8.35	8.75			
											
2009-1-A											
6	5	7	6	8	7	7	7	6			
6	5	8	5	7	6	8	6	5			
6	6	7	6	6	6	7	7	7			
6	6	8	6	7	7	8	7	8			
6	6	7	5	6	7	8	8	8			
5	7	8	6	8	7	9	8	8			
7	6	7	6	6	7	8	7	8			
6	5.83	7.42	5.75	6.83	6.75	7.83	7.17	7.25			
											
2009-1-B											
5	4	7	5	6	9	7	7	8			
6	6	8	5	6	7	7	7	8			
7	7	9	6	7	8	8	7	7			
7	6	8	6	6	7	7	6	7			
6	6	9	9	8	7	8	8	6			
6	4	6	5	7	8	8	7	7			
6	4	5	7	6	7	7	7	7			
6.17	5.25	7.5	6	6.5	7.5	7.42	7	7.17			
											
2009-1-C											
7	8	7	8	6	7	6	5	7			
4	7	7	8	8	7	6	6	8			
5	7	7	7	8	7	6	5	6			
6	7	8	8	6	6	5	6	7			
5	7	6	7	6	7	5	6	7			
4	8	7	6	6	7	6	6	8			
5	6	7	6	7	7	5	5	6			
5.08	7.17	7	7.17	6.67	6.92	5.58	5.58	7			
											
2009-1-D											
7	7	6	6	6	8	3	8	7			
7	5	4	5	4	7	4	8	6			
7	7	6	6	4	8	3	8	8			
7	8	7	6	6	7	5	7	6			
5	7	6	6	5	8	5	8	7			
7	8	7	7	6	8	5	7	7			
7	6	5	6	5	7	4	7	6			
6.83	6.92	5.92	6	5.17	7.58	4.17	7.58	6.67			
											
2009-1-E											
6	7	5	7	4	6	5	8	7			
5	5	3	5	7	7	5	8	7			
6	7	6	8	5	7	5	7	7			
5	7	3	7	6	7	4	6	6			
4	6	5	7	7	8	4	7	7			
7	8	4	6	3	7	4	6	7			
8	7	4	6	5	7	5	8	8			
5.83	6.75	4.25	6.58	5.33	7	4.58	7.17	7			
											
2009-1-F											
7	6	8	8	8	8	6	8	7			
7	8	8	7	8	7	7	7	8			
6	6	7	6	8	9	7	9	9			
7	6	7	6	8	8	7	9	6			
6	7	8	6	7	6	6	7	8			
8	7	8	6	6	6	8	8	8			
7	8	9	7	8	9	7	9	9			
6.83	6.83	7.83	6.5	7.67	7.58	6.83	8.17	7.92			
											
2009-1-G											
5	7	8	4	7	6	7	6	6			
5	6	6	5	6	5	8	6	7			
5	8	8	5	7	6	8	5	6			
4	7	8	5	7	7	7	6	8			
7	8	9	4	8	7	7	6	7			
7	6	7	3	8	5	7	7	6			
4	6	7	5	7	7	7	6	7			
5.25	6.83	7.58	4.5	7.17	6.17	7.25	6	6.67			
											
2009-1-H											
4	6	6	6	5	6	4	6	7			
5	6	5	6	5	5	4	5	6			
5	7	5	8	5	6	5	5	6			
4	6	5	6	5	6	3	4	8			
6	7	7	7	4	5	5	5	6			
5	8	6	6	4	6	4	6	7			
4	8	6	6	4	5	4	5	7			
4.67	6.83	5.67	6.33	4.58	5.58	4.17	5.17	6.67			
											
2009-1-I											
8	7	7	5	4	7	6	6	5			
6	5	5	6	8	7	7	5	6			
6	5	6	5	7	7	7	7	6			
6	4	5	5	7	8	6	8	6			
7	7	7	5	6	7	5	7	6			
7	6	7	7	8	7	7	7	6			
7	7	8	6	6	7	6	6	5			
6.67	5.92	6.42	5.5	6.67	7.08	6.33	6.58	5.75			
											
2009-2-A											
4	6	5	6	5	5	5	5	6			
4	7	6	6	6	6	5	4	6			
6	7	8	7	7	7	7	6	7			
3	6	6	6	5	6	5	5	8			
6	7	7	7	7	6	6	5	6			
5	7	6	7	5	6	5	5	7			
7	7	6	7	6	7	6	6	7			
5	6.75	6.25	6.58	5.83	6.17	5.5	5.17	6.67			
											
2009-2-B											
6	6	6	6	6	7	7	6	8			
5	6	8	6	6	7	5	5	7			
5	4	6	8	7	7	6	6	8			
5	4	6	7	8	7	6	6	7			
5	5	6	7	6	7	3	6	7			
4	5	7	6	6	7	7	5	7			
7	7	8	6	7	8	7	6	8			
5.25	5.25	6.67	6.5	6.5	7.08	6	5.75	7.42			
											
2009-2-C											
8	7	6	7	7	8	6	8	7			
7	6	7	6	6	9	6	7	7			
7	5	6	5	6	8	5	7	6			
7	6	8	7	6	8	6	7	8			
6	7	6	6	7	8	7	8	8			
7	7	7	7	7	8	7	8	7			
7	6	6	6	7	7	7	8	7			
7	6.33	6.5	6.33	6.58	8	6.33	7.58	7.17			
											
2009-2-D											
8	7	8	6	7	8	7	6	8			
8	7	8	6	7	9	6	7	8			
7	7	6	7	7	7	7	6	8			
8	7	8	6	8	9	7	8	8			
8	7	8	7	8	9	7	7	8			
7	6	7	5	6	8	7	6	8			
7	7	8	5	7	8	7	6	7			
7.58	6.92	7.67	6	7.17	8.33	6.92	6.5	7.92			
											
2009-2-E											
5	7	7	8	8	8	7	6	6			
5	8	8	8	7	6	6	7	7			
6	8	7	8	7	7	5	5	8			
4	6	6	6	7	7	5	7	7			
4	7	8	6	6	7	5	7	7			
4	7	7	7	5	8	5	7	7			
4	8	8	6	6	8	4	7	7			
4.5	7.33	7.33	7	6.58	7.33	5.25	6.67	7			
											
2009-2-F											
4	7	8	7	6	6	7	6	8			
4	4	5	5	7	7	6	6	7			
4	6	6	4	5	5	6	7	7			
3	7	7	5	6	7	7	6	7			
4	7	7	6	7	6	7	5	6			
5	8	7	7	7	6	7	6	7			
5	7	7	8	7	5	7	5	6			
4.17	6.67	6.75	6	6.5	6	6.75	5.83	6.83			
											
2009-2-G											
6	5	7	5	6	6	8	7	5			
5	5	6	6	6	8	6	7	6			
4	5	7	5	6	7	6	7	6			
4	5	6	6	7	8	7	8	8			
4	5	6	5	6	7	7	7	7			
5	5	7	5	7	7	6	7	7			
6	6	7	6	7	7	7	7	7			
4.83	5.08	6.58	5.42	6.42	7.17	6.67	7.08	6.58			
											
2009-2-H											
7	6	8	5	7	8	6	7	7			
7	6	7	5	6	7	5	8	5			
7	6	7	6	6	8	6	8	6			
7	7	7	6	7	7	7	7	7			
4	5	7	4	5	4	4	6	7			
7	5	6	5	7	6	6	7	8			
6	5	7	5	7	7	7	7	7			
6.58	5.67	7	5.17	6.5	6.83	5.92	7.17	6.75			
											
2009-2-I											
7	6	7	6	7	7	7	8	8			
7	7	7	6	6	7	7	8	7			
8	7	6	8	7	8	6	8	7			
8	7	7	8	7	8	6	8	8			
7	7	6	7	8	8	8	8	7			
6	6	7	7	6	7	6	7	8			
6	6	7	6	6	7	6	7	8			
7	6.58	6.75	6.83	6.67	7.42	6.5	7.75	7.58			
											
2009-3-A											
6	7	6	7	7	6	6	6	6			
6	7	6	7	8	7	6	8	6			
6	7	6	6	7	7	7	8	7			
8	8	8	8	7	6	7	8	8			
5	6	6	7	7	7	6	6	7			
6	6	7	8	8	8	8	7	7			
6	7	7	7	7	8	7	7	7			
6.08	6.83	6.5	7.17	7.25	7	6.67	7.17	6.83			
											
2009-3-B											
4	7	8	5	6	7	6	6	7			
5	7	9	5	7	8	8	6	8			
4	7	8	5	7	6	7	6	7			
5	8	8	6	8	7	6	6	8			
5	7	8	6	7	8	7	7	8			
5	7	8	6	7	6	8	7	8			
5	8	9	6	7	6	7	5	6			
4.75	7.25	8.25	5.58	7	6.83	7	6.17	7.5			
											
2009-3-C											
3	3	6	3	6	6	3	5	6			
5	3	5	4	6	5	4	6	6			
5	5	6	4	6	6	6	6	7			
5	4	5	5	7	6	6	4	5			
4	3	6	4	5	7	5	7	7			
6	5	7	5	7	7	6	5	5			
5	3	6	4	6	6	5	5	6			
4.75	3.67	5.83	4.17	6.17	6.17	5.08	5.42	6			
											
2009-3-D											
6	7	7	7	7	7	5	6	6			
6	6	7	5	7	6	6	7	7			
6	5	7	6	8	6	6	6	6			
6	6	8	8	7	6	7	7	7			
7	7	7	7	7	7	8	7	7			
6	6	7	7	7	6	7	6	6			
6	6	6	7	7	7	7	7	7			
6.08	6.17	7	6.75	7.08	6.42	6.58	6.58	6.58			
											
2009-3-E											
7	6	6	8	6	7	6	7	7			
6	7	7	8	6	7	6	7	7			
6	6	6	7	6	8	5	6	8			
6	6	6	7	7	7	6	6	7			
5	7	7	8	6	7	7	7	8			
7	7	8	7	6	7	8	8	8			
7	7	7	8	6	7	6	7	8			
6.33	6.58	6.67	7.58	6.08	7.08	6.25	6.83	7.58			
											
2009-3-F											
6	7	8	6	7	7	6	6	7			
5	7	7	5	8	7	7	6	8			
6	7	7	5	8	7	7	7	7			
6	7	6	7	7	6	8	6	7			
5	6	7	6	7	7	7	6	6			
6	7	7	6	8	7	7	6	6			
5.7	6.9	7	5.8	7.5	6.9	7	6.1	6.8			
											
2009-3-G											
6	6	6	5	5	6	4	7	6			
6	6	6	6	6	8	4	6	7			
8	7	9	6	4	6	3	5	7			
6	7	7	8	6	8	6	6	7			
8	7	8	5	5	8	4	6	8			
8	8	7	9	7	8	6	7	6			
9	7	7	8	7	7	8	7	7			
7.25	6.83	7.08	6.67	5.75	7.33	4.92	6.33	6.83			
											
2009-3-H											
6	4	6	3	5	5	4	6	6			
7	5	7	5	7	7	8	8	6			
6	5	6	6	5	7	6	6	6			
5	6	6	5	6	7	6	6	6			
5	5	7	3	6	6	5	7	5			
6	4	6	5	6	6	5	5	5			
5	3	7	6	7	6	6	5	5			
5.67	4.58	6.42	4.75	6	6.33	5.67	6.08	5.58			
											
2009-3-I											
5	5	6	4	7	8	7	9	6			
7	5	7	6	6	7	6	6	7			
7	5	7	6	7	7	7	6	7			
5	4	6	3	5	7	5	6	6			
6	4	7	5	8	8	6	7	6			
6	5	7	4	7	9	7	8	7			
6	5	6	4	6	7	5	5	5			
6	4.75	6.58	4.58	6.58	7.5	6.17	6.67	6.33			
											
2009-4-A											
3	5	6	4	5	5	4	5	6			
8	5	7	4	8	8	6	4	7			
4	5	6	4	6	6	3	5	6			
4	4	6	4	8	6	5	5	7			
3	5	5	5	8	6	7	6	7			
5	6	6	4	5	4	6	5	7			
4	6	6	3	7	6	5	5	6			
4.25	5.17	6	4	6.75	5.83	5.17	5	6.58			
											
2009-4-B											
5	6	6	8	6	5	7	6	7			
5	6	6	7	7	5	8	6	7			
4	5	7	6	6	6	5	4	8			
4	7	6	7	5	5	6	6	8			
3	6	6	6	7	6	6	7	8			
3	6	6	6	6	5	7	5	7			
3	7	7	6	7	5	6	6	7			
3.83	6.17	6.25	6.5	6.33	5.25	6.42	5.75	7.42			
											
2009-4-C											
8	7	6	6	6	7	7	8	8			
7	7	8	5	7	9	6	8	6			
7	7	7	5	7	8	6	7	7			
8	7	7	5	6	8	6	7	7			
8	6	7	6	6	8	6	7	8			
8	7	7	5	6	8	5	7	8			
8	7	7	6	6	8	5	7	8			
7.75	6.92	7	5.42	6.25	8	5.83	7.25	7.5			
											
2009-4-D											
8	8	7	6	6	7	4	6	6			
7	8	7	8	5	7	4	8	7			
6	6	6	6	6	7	5	7	7			
6	7	6	6	6	7	5	6	7			
6	6	6	5	6	6	5	6	7			
8	7	6	5	6	7	6	6	8			
7	8	6	8	7	6	6	7	7			
6.83	7.17	6.25	6.25	6	6.75	5	6.5	7			
											
2009-4-E											
5	5	6	6	5	7	4	5	7			
6	5	6	5	7	6	5	5	8			
6	6	5	6	7	7	5	6	8			
6	5	5	7	6	7	7	4	6			
5	6	6	7	7	6	5	4	7			
5	6	7	6	6	6	6	4	8			
6	5	6	7	6	6	7	5	7			
5.58	5.42	5.83	6.33	6.33	6.42	5.58	4.67	7.33			
											
2009-4-F											
6	7	7	7	8	7	7	7	8			
6	8	8	6	7	8	7	7	8			
7	7	8	5	5	6	6	6	7			
4	9	7	9	9	8	7	6	9			
7	7	8	8	8	9	8	6	8			
8	6	8	8	8	8	7	5	8			
6	8	7	7	8	8	7	7	8			
6.33	7.42	7.58	7.17	7.67	7.75	7	6.33	8			
											
2009-4-G											
7	5	6	3	5	8	4	6	7			
8	6	7	6	6	7	6	7	6			
5	5	6	3	6	7	5	6	7			
7	5	6	4	5	6	5	6	5			
6	6	8	4	7	8	4	7	7			
8	5	9	3	7	9	4	6	5			
5	5	8	3	7	8	4	6	7			
6.58	5.25	7.08	3.58	6.17	7.58	4.5	6.25	6.33			
											
2009-4-H											
8	7	8	5	7	7	6	7	8			
7	6	7	5	7	7	7	7	6			
7	6	7	5	6	8	7	7	6			
7	5	8	6	8	9	8	7	6			
8	6	8	4	7	9	5	8	8			
7	6	8	6	7	7	6	7	6			
6	6	7	6	7	7	7	7	7			
7.17	6	7.58	5.33	7	7.67	6.58	7.08	6.67			
											
2009-4-I											
3	6	6	7	7	7	7	6	8			
4	5	6	6	6	5	7	5	7			
4	5	6	6	6	6	6	6	6			
5	8	7	7	6	6	5	5	6			
6	7	7	8	7	7	6	6	8			
5	6	7	8	7	7	6	7	8			
5	6	7	6	7	6	6	6	8			
4.58	6.08	6.58	6.83	6.58	6.33	6.17	5.83	7.33			
											
2009-5-A											
7	8	8	7	7	6	7	8	8			
7	8	8	6	7	6	5	6	7			
9	7	7	6	6	7	5	6	9			
7	8	7	5	6	5	7	8	8			
7	6	7	5	6	7	5	7	7			
5	7	8	4	6	7	6	7	8			
7	7.4	7.5	5.5	6.3	6.4	5.8	7	7.8			
											
2009-5-B											
5	6	8	5	7	6	7	6	6			
5	6	7	8	8	7	7	6	6			
4	6	6	7	8	7	7	7	7			
4	6	7	6	7	7	6	6	6			
5	6	7	6	7	8	6	7	6			
4	7	7	6	7	7	6	7	7			
3	5	6	4	8	6	6	5	6			
4.33	6	6.83	6	7.42	6.83	6.42	6.33	6.25			
											
2009-5-C											
7	6	8	3	6	7	6	6	6			
7	5	7	3	5	7	5	6	7			
6	4	6	3	6	6	5	6	6			
7	7	7	5	6	7	6	6	6			
6	6	8	3	4	3	5	5	5			
8	7	7	5	6	8	6	6	5			
7	6	7	6	6	7	7	6	6			
6.83	5.92	7.17	3.92	5.67	6.58	5.67	5.92	5.83			
											
2009-5-D											
7	6	7	4	7	7	8	7	6			
6	6	7	4	7	6	8	5	6			
6	6	7	5	5	6	7	7	6			
5	5	7	4	6	6	8	7	7			
6	6	8	6	7	7	8	7	7			
5	5	7	6	7	6	8	6	6			
7	6	8	5	6	6	6	7	5			
6	5.75	7.25	4.83	6.5	6.25	7.67	6.67	6.17			
											
2009-5-E											
5	7	6	6	7	7	7	6	7			
4	7	7	6	8	7	7	6	8			
4	6	6	7	6	6	6	5	7			
5	3	6	7	7	7	6	7	6			
5	7	6	7	7	6	7	8	7			
5	7	6	6	6	7	5	5	6			
6	7	7	7	7	8	7	6	8			
4.83	6.5	6.25	6.58	6.83	6.83	6.5	6.08	7			
											
2009-5-F											
6	7	7	6	7	7	8	6	7			
7	6	7	6	7	7	8	8	7			
6	7	8	6	6	6	8	7	7			
6	7	9	4	8	8	8	7	8			
6	7	7	5	7	8	8	8	7			
8	7	7	6	7	7	7	6	7			
7	8	7	5	6	6	7	7	7			
6.5	7	7.33	5.5	6.83	7	7.75	7	7.08			
											
2009-5-G											
8	5	6	7	7	7	7	8	7			
8	7	8	5	7	9	9	9	8			
8	7	8	5	7	8	7	8	7			
7	6	6	4	4	6	7	9	7			
6	6	7	4	8	8	6	7	5			
7	5	6	4	5	7	5	7	6			
8	7	6	4	7	8	6	8	8			
7.5	6.17	6.67	4.58	6.5	7.58	6.67	8	6.92			
											
2009-5-H											
5	6	6	5	5	6	6	6	6			
